# Point data
# Columns:
# 1 - X
# 2 - Y
# 3 - Z / m
# 4 - T / degC
# Created: 2022-02-02 12:23:43
# Input: V2T.inp
# Newton threshold: 0.100000
# z-factor: 1.000000
# Vs-factor: 1.000000
# Pressure calculation method: AK135
20.00	20.00	240000.00	1537.5
30.00	30.00	240000.00	1534.5
40.00	40.00	240000.00	1529.5
50.00	50.00	240000.00	1523.3
60.00	60.00	240000.00	1511.5
70.00	70.00	240000.00	1508.3
80.00	80.00	240000.00	1509.9
90.00	90.00	240000.00	1511.6
100.00	100.00	240000.00	1510.6
110.00	110.00	240000.00	1509.5
120.00	120.00	240000.00	1509.6
130.00	130.00	240000.00	1508.5
140.00	140.00	240000.00	1512.2
150.00	150.00	240000.00	1508.1
160.00	160.00	240000.00	1507.7
170.00	170.00	240000.00	1504.0
180.00	180.00	240000.00	1499.8
190.00	190.00	240000.00	1497.6
0.00	0.00	230000.00	1532.1
10.00	10.00	230000.00	1529.6
20.00	20.00	230000.00	1528.7
30.00	30.00	230000.00	1525.4
40.00	40.00	230000.00	1520.2
50.00	50.00	230000.00	1513.7
60.00	60.00	230000.00	1502.1
70.00	70.00	230000.00	1499.2
80.00	80.00	230000.00	1500.4
90.00	90.00	230000.00	1502.4
100.00	100.00	230000.00	1501.2
110.00	110.00	230000.00	1500.0
120.00	120.00	230000.00	1500.1
130.00	130.00	230000.00	1498.8
140.00	140.00	230000.00	1502.6
150.00	150.00	230000.00	1498.6
160.00	160.00	230000.00	1498.3
170.00	170.00	230000.00	1494.9
180.00	180.00	230000.00	1490.8
190.00	190.00	230000.00	1488.4
0.00	0.00	220000.00	1523.5
10.00	10.00	220000.00	1520.8
20.00	20.00	220000.00	1519.8
30.00	30.00	220000.00	1516.3
40.00	40.00	220000.00	1510.9
50.00	50.00	220000.00	1504.0
60.00	60.00	220000.00	1492.3
70.00	70.00	220000.00	1489.8
80.00	80.00	220000.00	1490.8
90.00	90.00	220000.00	1493.2
100.00	100.00	220000.00	1491.6
110.00	110.00	220000.00	1490.2
120.00	120.00	220000.00	1490.4
130.00	130.00	220000.00	1489.0
140.00	140.00	220000.00	1492.7
150.00	150.00	220000.00	1488.6
160.00	160.00	220000.00	1488.7
170.00	170.00	220000.00	1485.8
180.00	180.00	220000.00	1481.8
190.00	190.00	220000.00	1479.5
0.00	0.00	210000.00	1514.9
10.00	10.00	210000.00	1512.1
20.00	20.00	210000.00	1510.9
30.00	30.00	210000.00	1507.3
40.00	40.00	210000.00	1501.8
50.00	50.00	210000.00	1494.6
60.00	60.00	210000.00	1482.8
70.00	70.00	210000.00	1480.4
80.00	80.00	210000.00	1480.9
90.00	90.00	210000.00	1483.7
100.00	100.00	210000.00	1481.9
110.00	110.00	210000.00	1480.5
120.00	120.00	210000.00	1481.0
130.00	130.00	210000.00	1480.0
140.00	140.00	210000.00	1483.6
150.00	150.00	210000.00	1479.7
160.00	160.00	210000.00	1480.2
170.00	170.00	210000.00	1477.8
180.00	180.00	210000.00	1474.2
190.00	190.00	210000.00	1471.9
0.00	0.00	200000.00	1476.6
10.00	10.00	200000.00	1474.7
20.00	20.00	200000.00	1475.0
30.00	30.00	200000.00	1474.3
40.00	40.00	200000.00	1470.4
50.00	50.00	200000.00	1463.9
60.00	60.00	200000.00	1465.1
70.00	70.00	200000.00	1469.4
80.00	80.00	200000.00	1469.0
90.00	90.00	200000.00	1471.2
100.00	100.00	200000.00	1468.7
110.00	110.00	200000.00	1466.8
120.00	120.00	200000.00	1466.9
130.00	130.00	200000.00	1468.1
140.00	140.00	200000.00	1472.5
150.00	150.00	200000.00	1468.9
160.00	160.00	200000.00	1469.7
170.00	170.00	200000.00	1467.5
180.00	180.00	200000.00	1464.6
190.00	190.00	200000.00	1462.4
0.00	0.00	190000.00	1497.7
10.00	10.00	190000.00	1494.8
20.00	20.00	190000.00	1493.1
30.00	30.00	190000.00	1489.3
40.00	40.00	190000.00	1483.4
50.00	50.00	190000.00	1475.6
60.00	60.00	190000.00	1465.3
70.00	70.00	190000.00	1464.4
