# Long Lat depth(km) Vs(km/s)
6.5 41.5 200 4.41379976273
7 41.5 200 4.43243980408
7.5 41.5 200 4.46212005615
8 41.5 200 4.52813005447
8.5 41.5 200 4.5332198143
9 41.5 200 4.44221019745
9.5 41.5 200 4.44014978409
10 41.5 200 4.47780990601
10.5 41.5 200 4.43207979202
11 41.5 200 4.40188980103
11.5 41.5 200 4.44569015503
12 41.5 200 4.50317001343
12.5 41.5 200 4.54198980331
13 41.5 200 4.56618976593
13.5 41.5 200 4.57920980453
14 41.5 200 4.55658006668
14.5 41.5 200 4.54623985291
15 41.5 200 4.53282022476
15.5 41.5 200 4.46598005295
16 41.5 200 4.39106988907
16.5 41.5 200 4.3895201683
17 41.5 200 4.44867992401
17.5 41.5 200 4.46789979935
18 41.5 200 4.45947980881
18.5 41.5 200 4.51904010773
19 41.5 200 4.57385015488
19.5 41.5 200 4.5571398735
20 41.5 200 4.55907011032
20.5 41.5 200 4.62729978561
21 41.5 200 4.68866014481
21.5 41.5 200 4.68814992905
22 41.5 200 4.63561010361
22.5 41.5 200 4.59251022339
23 41.5 200 4.62340021133
23.5 41.5 200 4.67371988297
24 41.5 200 4.66040992737
24.5 41.5 200 4.58357000351
25 41.5 200 4.5460600853
25.5 41.5 200 4.48439979553
26 41.5 200 4.35241985321
26.5 41.5 200 4.28144979477
27 41.5 200 4.31198978424
27.5 41.5 200 4.3651599884
28 41.5 200 4.3860001564
28.5 41.5 200 4.37452983856
29 41.5 200 4.39069986343
29.5 41.5 200 4.41516017914
30 41.5 200 4.40244007111
30.5 41.5 200 4.37430000305
31 41.5 200 4.34913015366
31.5 41.5 200 4.33217000961
32 41.5 200 4.34934997559
32.5 41.5 200 4.40387010574
33 41.5 200 4.46868991852
33.5 41.5 200 4.45715999603
34 41.5 200 4.40190982819
34.5 41.5 200 4.38653993607
35 41.5 200 4.3917798996
35.5 41.5 200 4.36710977554
36 41.5 200 4.34915018082
36.5 41.5 200 4.36383008957
37 41.5 200 4.38089990616
37.5 41.5 200 4.4211602211
38 41.5 200 4.42611980438
38.5 41.5 200 4.40070009232
39 41.5 200 4.35146999359
39.5 41.5 200 4.31782007217
40 41.5 200 4.3213300705
-10 41 200 4.46732997894
-9.5 41 200 4.46749019623
-9 41 200 4.45870018005
-8.5 41 200 4.43993997574
-8 41 200 4.42733001709
-7.5 41 200 4.43356990814
-7 41 200 4.45191001892
-6.5 41 200 4.45357990265
-6 41 200 4.45909976959
-5.5 41 200 4.45288991928
-5 41 200 4.44820976257
-4.5 41 200 4.44017982483
-4 41 200 4.44070005417
-3.5 41 200 4.47102022171
-3 41 200 4.49621009827
-2.5 41 200 4.50933980942
-2 41 200 4.50298023224
-1.5 41 200 4.49520015717
-1 41 200 4.4825501442
-0.5 41 200 4.47272014618
0 41 200 4.4713602066
0.5 41 200 4.47469997406
1 41 200 4.48086023331
1.5 41 200 4.45663976669
2 41 200 4.45009994507
2.5 41 200 4.4373998642
3 41 200 4.41719007492
3.5 41 200 4.41962003708
4 41 200 4.42303991318
4.5 41 200 4.4145898819
5 41 200 4.40861988068
5.5 41 200 4.40661001205
6 41 200 4.40666007996
6.5 41 200 4.39854001999
7 41 200 4.39160013199
7.5 41 200 4.40809011459
8 41 200 4.44921016693
8.5 41 200 4.43359994888
9 41 200 4.35882997513
9.5 41 200 4.35699987411
10 41 200 4.41716003418
10.5 41 200 4.41827011108
11 41 200 4.39693021774
11.5 41 200 4.41589021683
12 41 200 4.45150995255
12.5 41 200 4.51046991348
13 41 200 4.55844020844
13.5 41 200 4.53694009781
14 41 200 4.48239994049
14.5 41 200 4.47315979004
15 41 200 4.48028993607
15.5 41 200 4.46681976318
16 41 200 4.4413599968
16.5 41 200 4.40387010574
17 41 200 4.41910982132
17.5 41 200 4.46106004715
18 41 200 4.47558021545
18.5 41 200 4.48240995407
19 41 200 4.48013019562
19.5 41 200 4.50041007996
20 41 200 4.57379007339
20.5 41 200 4.63492012024
21 41 200 4.67681980133
21.5 41 200 4.6949801445
22 41 200 4.64000988007
22.5 41 200 4.57260990143
23 41 200 4.61268997192
23.5 41 200 4.69088983536
24 41 200 4.68383979797
24.5 41 200 4.6374001503
25 41 200 4.5971698761
25.5 41 200 4.48921012878
26 41 200 4.29935979843
26.5 41 200 4.15735006332
27 41 200 4.17082023621
27.5 41 200 4.23863983154
28 41 200 4.310090065
28.5 41 200 4.37808990479
29 41 200 4.397960186
29.5 41 200 4.37831020355
30 41 200 4.37307977676
30.5 41 200 4.43172979355
31 41 200 4.47610998154
31.5 41 200 4.43916988373
32 41 200 4.38241004944
32.5 41 200 4.37302017212
33 41 200 4.42196989059
33.5 41 200 4.43692016602
34 41 200 4.37023019791
34.5 41 200 4.39544010162
35 41 200 4.48449993134
35.5 41 200 4.49512004852
36 41 200 4.43980979919
36.5 41 200 4.40125989914
37 41 200 4.38877010345
37.5 41 200 4.43241977692
38 41 200 4.44704008102
38.5 41 200 4.4320898056
39 41 200 4.39526987076
39.5 41 200 4.36084985733
40 41 200 4.3572602272
-10 40.5 200 4.46892976761
-9.5 40.5 200 4.46606016159
-9 40.5 200 4.46289014816
-8.5 40.5 200 4.45123004913
-8 40.5 200 4.45094013214
-7.5 40.5 200 4.45603990555
-7 40.5 200 4.4573597908
-6.5 40.5 200 4.44942998886
-6 40.5 200 4.44511985779
-5.5 40.5 200 4.44023990631
-5 40.5 200 4.43720006943
-4.5 40.5 200 4.43556976318
-4 40.5 200 4.44184017181
-3.5 40.5 200 4.45761013031
-3 40.5 200 4.46895980835
-2.5 40.5 200 4.48744010925
-2 40.5 200 4.49347019196
-1.5 40.5 200 4.48779010773
-1 40.5 200 4.4677400589
-0.5 40.5 200 4.4576997757
0 40.5 200 4.45982980728
0.5 40.5 200 4.47077989578
1 40.5 200 4.48383998871
1.5 40.5 200 4.45534992218
2 40.5 200 4.43411016464
2.5 40.5 200 4.4319601059
3 40.5 200 4.43672990799
3.5 40.5 200 4.45502996445
4 40.5 200 4.45519018173
4.5 40.5 200 4.43207979202
5 40.5 200 4.40010976791
5.5 40.5 200 4.38218021393
6 40.5 200 4.38673019409
6.5 40.5 200 4.38175010681
7 40.5 200 4.36732006073
7.5 40.5 200 4.37292003632
8 40.5 200 4.37467002869
8.5 40.5 200 4.34142017365
9 40.5 200 4.30145978928
9.5 40.5 200 4.31002998352
10 40.5 200 4.38394021988
10.5 40.5 200 4.43790006638
11 40.5 200 4.43484020233
11.5 40.5 200 4.41276979446
12 40.5 200 4.41517019272
12.5 40.5 200 4.46280002594
13 40.5 200 4.48671007156
13.5 40.5 200 4.49684000015
14 40.5 200 4.45847988129
14.5 40.5 200 4.40997982025
15 40.5 200 4.47019004822
15.5 40.5 200 4.57251977921
16 40.5 200 4.58955001831
16.5 40.5 200 4.53015995026
17 40.5 200 4.49072980881
17.5 40.5 200 4.48773002625
18 40.5 200 4.47734022141
18.5 40.5 200 4.43629980087
19 40.5 200 4.42446994781
19.5 40.5 200 4.51328992844
20 40.5 200 4.6107301712
20.5 40.5 200 4.63358020782
21 40.5 200 4.68161010742
21.5 40.5 200 4.76212978363
22 40.5 200 4.7446398735
22.5 40.5 200 4.61553001404
23 40.5 200 4.53030014038
23.5 40.5 200 4.56872987747
24 40.5 200 4.66260004044
24.5 40.5 200 4.75199985504
25 40.5 200 4.75254011154
25.5 40.5 200 4.59510993958
26 40.5 200 4.38432979584
26.5 40.5 200 4.21939992905
27 40.5 200 4.17960977554
27.5 40.5 200 4.20260000229
28 40.5 200 4.26795005798
28.5 40.5 200 4.38702011108
29 40.5 200 4.41858005524
29.5 40.5 200 4.35143995285
30 40.5 200 4.32998991013
30.5 40.5 200 4.4004201889
31 40.5 200 4.45031023026
31.5 40.5 200 4.42334985733
32 40.5 200 4.3745098114
32.5 40.5 200 4.362180233
33 40.5 200 4.42215013504
33.5 40.5 200 4.47886991501
34 40.5 200 4.43182992935
34.5 40.5 200 4.41848993301
35 40.5 200 4.52252006531
35.5 40.5 200 4.575319767
36 40.5 200 4.54675006866
36.5 40.5 200 4.51168012619
37 40.5 200 4.497590065
37.5 40.5 200 4.53491020203
38 40.5 200 4.53245019913
38.5 40.5 200 4.49045991898
39 40.5 200 4.44711017609
39.5 40.5 200 4.41160011292
40 40.5 200 4.39866018295
-10 40 200 4.47672986984
-9.5 40 200 4.46742010117
-9 40 200 4.45423984528
-8.5 40 200 4.43555021286
-8 40 200 4.43445014954
-7.5 40 200 4.43660020828
-7 40 200 4.42420005798
-6.5 40 200 4.41721010208
-6 40 200 4.41023015976
-5.5 40 200 4.41045999527
-5 40 200 4.40794992447
-4.5 40 200 4.40891981125
-4 40 200 4.41494989395
-3.5 40 200 4.4255900383
-3 40 200 4.43511009216
-2.5 40 200 4.46197986603
-2 40 200 4.48528003693
-1.5 40 200 4.47627019882
-1 40 200 4.45395994186
-0.5 40 200 4.44412994385
0 40 200 4.45048999786
0.5 40 200 4.46811008453
1 40 200 4.47303009033
1.5 40 200 4.44927978516
2 40 200 4.4316701889
2.5 40 200 4.43591022491
3 40 200 4.45055007935
3.5 40 200 4.46245002747
4 40 200 4.44917011261
4.5 40 200 4.42711019516
5 40 200 4.39440011978
5.5 40 200 4.37304019928
6 40 200 4.37540006638
6.5 40 200 4.38155984879
7 40 200 4.38309001923
7.5 40 200 4.39834976196
8 40 200 4.39273023605
8.5 40 200 4.34459018707
9 40 200 4.31380987167
9.5 40 200 4.31414985657
10 40 200 4.35573005676
10.5 40 200 4.43305015564
11 40 200 4.46715021133
11.5 40 200 4.44979000092
12 40 200 4.41056013107
12.5 40 200 4.40598011017
13 40 200 4.43822002411
13.5 40 200 4.47350978851
14 40 200 4.45642995834
14.5 40 200 4.46077013016
15 40 200 4.55081987381
15.5 40 200 4.62030982971
16 40 200 4.63113021851
16.5 40 200 4.59195995331
17 40 200 4.47090005875
17.5 40 200 4.35026979446
18 40 200 4.32889986038
18.5 40 200 4.3669500351
19 40 200 4.4553899765
19.5 40 200 4.57191991806
20 40 200 4.65610980988
20.5 40 200 4.67469978333
21 40 200 4.67112016678
21.5 40 200 4.69747018814
22 40 200 4.69137001038
22.5 40 200 4.59888982773
23 40 200 4.50797986984
23.5 40 200 4.54617977142
24 40 200 4.69327020645
24.5 40 200 4.80557012558
25 40 200 4.76983976364
25.5 40 200 4.57663011551
26 40 200 4.39620018005
26.5 40 200 4.29899978638
27 40 200 4.28966999054
27.5 40 200 4.32336997986
28 40 200 4.36929988861
28.5 40 200 4.46876001358
29 40 200 4.5038599968
29.5 40 200 4.44731998444
30 40 200 4.42550992966
30.5 40 200 4.44330978394
31 40 200 4.44056987762
31.5 40 200 4.41235017776
32 40 200 4.37620019913
32.5 40 200 4.36614990234
33 40 200 4.41261005402
33.5 40 200 4.49368000031
34 40 200 4.53663015366
34.5 40 200 4.55509996414
35 40 200 4.59809017181
35.5 40 200 4.61836004257
36 40 200 4.64548015594
36.5 40 200 4.66455984116
37 40 200 4.63376998901
37.5 40 200 4.62547016144
38 40 200 4.62313985825
38.5 40 200 4.60045003891
39 40 200 4.5755200386
39.5 40 200 4.52099990845
40 40 200 4.46569013596
-10 39.5 200 4.47487020493
-9.5 39.5 200 4.46737003326
-9 39.5 200 4.45333003998
-8.5 39.5 200 4.43052005768
-8 39.5 200 4.42940998077
-7.5 39.5 200 4.41780996323
-7 39.5 200 4.40497016907
-6.5 39.5 200 4.4023399353
-6 39.5 200 4.39132022858
-5.5 39.5 200 4.39393997192
-5 39.5 200 4.40323019028
-4.5 39.5 200 4.39955997467
-4 39.5 200 4.39829015732
-3.5 39.5 200 4.4162402153
-3 39.5 200 4.43371009827
-2.5 39.5 200 4.45541000366
-2 39.5 200 4.47697019577
-1.5 39.5 200 4.46604013443
-1 39.5 200 4.45725011826
-0.5 39.5 200 4.45855998993
0 39.5 200 4.45983982086
0.5 39.5 200 4.46574020386
1 39.5 200 4.45651006699
1.5 39.5 200 4.43425989151
2 39.5 200 4.4171500206
2.5 39.5 200 4.42153978348
3 39.5 200 4.44098997116
3.5 39.5 200 4.44437980652
4 39.5 200 4.41835021973
4.5 39.5 200 4.4022898674
5 39.5 200 4.38853979111
5.5 39.5 200 4.37743997574
6 39.5 200 4.37334012985
6.5 39.5 200 4.38379001617
7 39.5 200 4.39621019363
7.5 39.5 200 4.41777992249
8 39.5 200 4.42479991913
8.5 39.5 200 4.3828701973
9 39.5 200 4.33522987366
9.5 39.5 200 4.32157993317
10 39.5 200 4.34316015244
10.5 39.5 200 4.42817020416
11 39.5 200 4.49599981308
11.5 39.5 200 4.51964998245
12 39.5 200 4.50321006775
12.5 39.5 200 4.46173000336
13 39.5 200 4.49237012863
13.5 39.5 200 4.51752996445
14 39.5 200 4.4990901947
14.5 39.5 200 4.54990005493
15 39.5 200 4.58456993103
15.5 39.5 200 4.5967798233
16 39.5 200 4.62654018402
16.5 39.5 200 4.58911991119
17 39.5 200 4.43761014938
17.5 39.5 200 4.27415990829
18 39.5 200 4.20234012604
18.5 39.5 200 4.23187017441
19 39.5 200 4.29167985916
19.5 39.5 200 4.39826011658
20 39.5 200 4.55017995834
20.5 39.5 200 4.64440011978
21 39.5 200 4.6348400116
21.5 39.5 200 4.61173009872
22 39.5 200 4.56619977951
22.5 39.5 200 4.52204990387
23 39.5 200 4.53822994232
23.5 39.5 200 4.59421014786
24 39.5 200 4.67033004761
24.5 39.5 200 4.69055986404
25 39.5 200 4.58145999908
25.5 39.5 200 4.40105009079
26 39.5 200 4.26125001907
26.5 39.5 200 4.20944023132
27 39.5 200 4.25953006744
27.5 39.5 200 4.33840990067
28 39.5 200 4.42616987228
28.5 39.5 200 4.5204501152
29 39.5 200 4.56297016144
29.5 39.5 200 4.57877016068
30 39.5 200 4.58371019363
30.5 39.5 200 4.55976009369
31 39.5 200 4.54352998734
31.5 39.5 200 4.47985982895
32 39.5 200 4.37880992889
32.5 39.5 200 4.33015012741
33 39.5 200 4.37853002548
33.5 39.5 200 4.48382997513
34 39.5 200 4.60778999329
34.5 39.5 200 4.66344022751
35 39.5 200 4.65591001511
35.5 39.5 200 4.66279983521
36 39.5 200 4.71389007568
36.5 39.5 200 4.71822977066
37 39.5 200 4.62782001495
37.5 39.5 200 4.57553005219
38 39.5 200 4.58539009094
38.5 39.5 200 4.62249994278
39 39.5 200 4.63136005402
39.5 39.5 200 4.56849002838
40 39.5 200 4.47817993164
-10 39 200 4.4786400795
-9.5 39 200 4.46627998352
-9 39 200 4.45876979828
-8.5 39 200 4.44405984879
-8 39 200 4.44384002686
-7.5 39 200 4.43439006805
-7 39 200 4.42260980606
-6.5 39 200 4.41085004807
-6 39 200 4.39228010178
-5.5 39 200 4.40237998962
-5 39 200 4.42418003082
-4.5 39 200 4.42078018188
-4 39 200 4.41591978073
-3.5 39 200 4.43642997742
-3 39 200 4.4607000351
-2.5 39 200 4.47726011276
-2 39 200 4.48091983795
-1.5 39 200 4.47094011307
-1 39 200 4.46935987473
-0.5 39 200 4.46713018417
0 39 200 4.46159982681
0.5 39 200 4.45720005035
1 39 200 4.43376016617
1.5 39 200 4.41585016251
2 39 200 4.40613985062
2.5 39 200 4.41388988495
3 39 200 4.44095993042
3.5 39 200 4.45009994507
4 39 200 4.43030023575
4.5 39 200 4.42586994171
5 39 200 4.42082977295
5.5 39 200 4.4117398262
6 39 200 4.40704011917
6.5 39 200 4.41894006729
7 39 200 4.42137002945
7.5 39 200 4.43472003937
8 39 200 4.44833993912
8.5 39 200 4.41364002228
9 39 200 4.36162996292
9.5 39 200 4.34198999405
10 39 200 4.35413980484
10.5 39 200 4.4250497818
11 39 200 4.48753023148
11.5 39 200 4.51616001129
12 39 200 4.5386300087
12.5 39 200 4.50560998917
13 39 200 4.50058984756
13.5 39 200 4.53602981567
14 39 200 4.59925985336
14.5 39 200 4.67831993103
15 39 200 4.64422988892
15.5 39 200 4.63433980942
16 39 200 4.7202501297
16.5 39 200 4.73974990845
17 39 200 4.6310300827
17.5 39 200 4.45187997818
18 39 200 4.32132005692
18.5 39 200 4.25478982925
19 39 200 4.19295978546
19.5 39 200 4.19008016586
20 39 200 4.32258987427
20.5 39 200 4.49436998367
21 39 200 4.53774023056
21.5 39 200 4.56967020035
22 39 200 4.63403987885
22.5 39 200 4.67762994766
23 39 200 4.73620986938
23.5 39 200 4.74731016159
24 39 200 4.66692018509
24.5 39 200 4.55071020126
25 39 200 4.42432022095
25.5 39 200 4.27786016464
26 39 200 4.1750497818
26.5 39 200 4.16974020004
27 39 200 4.22936010361
27.5 39 200 4.33079004288
28 39 200 4.4579501152
28.5 39 200 4.53468990326
29 39 200 4.50315999985
29.5 39 200 4.52405977249
30 39 200 4.60180997849
30.5 39 200 4.64494991302
31 39 200 4.66857004166
31.5 39 200 4.57292985916
32 39 200 4.42198991776
32.5 39 200 4.36027002335
33 39 200 4.39128017426
33.5 39 200 4.49413013458
34 39 200 4.63659000397
34.5 39 200 4.67272996902
35 39 200 4.64304018021
35.5 39 200 4.64054012299
36 39 200 4.6602602005
36.5 39 200 4.58741998672
37 39 200 4.45352983475
37.5 39 200 4.44321012497
38 39 200 4.51176977158
38.5 39 200 4.57458019257
39 39 200 4.58019018173
39.5 39 200 4.51708984375
40 39 200 4.43839979172
-10 38.5 200 4.48188018799
-9.5 38.5 200 4.46832990646
-9 38.5 200 4.45943021774
-8.5 38.5 200 4.44460010529
-8 38.5 200 4.44750022888
-7.5 38.5 200 4.44043016434
-7 38.5 200 4.45484018326
-6.5 38.5 200 4.45403003693
-6 38.5 200 4.42761993408
-5.5 38.5 200 4.43156003952
-5 38.5 200 4.44831991196
-4.5 38.5 200 4.45932006836
-4 38.5 200 4.4637799263
-3.5 38.5 200 4.47640991211
-3 38.5 200 4.49755001068
-2.5 38.5 200 4.5083899498
-2 38.5 200 4.50194978714
-1.5 38.5 200 4.49375009537
-1 38.5 200 4.48511981964
-0.5 38.5 200 4.48295021057
0 38.5 200 4.48589992523
0.5 38.5 200 4.4792599678
1 38.5 200 4.45474004745
1.5 38.5 200 4.44228982925
2 38.5 200 4.43943977356
2.5 38.5 200 4.44880008698
3 38.5 200 4.47639989853
3.5 38.5 200 4.48167991638
4 38.5 200 4.46063995361
4.5 38.5 200 4.45131015778
5 38.5 200 4.45601987839
5.5 38.5 200 4.45605993271
6 38.5 200 4.44133996964
6.5 38.5 200 4.43376016617
7 38.5 200 4.42781019211
7.5 38.5 200 4.43264007568
8 38.5 200 4.43438005447
8.5 38.5 200 4.40074014664
9 38.5 200 4.36541986465
9.5 38.5 200 4.35650014877
10 38.5 200 4.36330986023
10.5 38.5 200 4.42595005035
11 38.5 200 4.48869991302
11.5 38.5 200 4.50130987167
12 38.5 200 4.52077007294
12.5 38.5 200 4.5177397728
13 38.5 200 4.48923015594
13.5 38.5 200 4.51056003571
14 38.5 200 4.62025022507
14.5 38.5 200 4.71360015869
15 38.5 200 4.67616987228
15.5 38.5 200 4.65404987335
16 38.5 200 4.71927976608
16.5 38.5 200 4.74691009521
17 38.5 200 4.70556020737
17.5 38.5 200 4.60613012314
18 38.5 200 4.53388977051
18.5 38.5 200 4.4861998558
19 38.5 200 4.42363977432
19.5 38.5 200 4.31914997101
20 38.5 200 4.37267017365
20.5 38.5 200 4.57406997681
21 38.5 200 4.64425992966
21.5 38.5 200 4.66156005859
22 38.5 200 4.8339099884
22.5 38.5 200 5.00046014786
23 38.5 200 5.0273399353
23.5 38.5 200 4.93441009521
24 38.5 200 4.75344991684
24.5 38.5 200 4.5595498085
25 38.5 200 4.45410013199
25.5 38.5 200 4.31918001175
26 38.5 200 4.17676019669
26.5 38.5 200 4.1786699295
27 38.5 200 4.26393985748
27.5 38.5 200 4.37387990952
28 38.5 200 4.4969201088
28.5 38.5 200 4.51249980927
29 38.5 200 4.38117980957
29.5 38.5 200 4.35497999191
30 38.5 200 4.52904987335
30.5 38.5 200 4.70910978317
31 38.5 200 4.74783992767
31.5 38.5 200 4.63332986832
32 38.5 200 4.49372005463
32.5 38.5 200 4.41990995407
33 38.5 200 4.41282987595
33.5 38.5 200 4.47807979584
34 38.5 200 4.58940982819
34.5 38.5 200 4.62516021729
35 38.5 200 4.58234977722
35.5 38.5 200 4.53083992004
36 38.5 200 4.51725006104
36.5 38.5 200 4.46992015839
37 38.5 200 4.37961006165
37.5 38.5 200 4.3799700737
38 38.5 200 4.45060014725
38.5 38.5 200 4.49397993088
39 38.5 200 4.48241996765
39.5 38.5 200 4.46234989166
40 38.5 200 4.42817020416
-10 38 200 4.46653985977
-9.5 38 200 4.46008014679
-9 38 200 4.44661998749
-8.5 38 200 4.43924999237
-8 38 200 4.44894981384
-7.5 38 200 4.44746017456
-7 38 200 4.47215986252
-6.5 38 200 4.47291994095
-6 38 200 4.45642995834
-5.5 38 200 4.45242023468
-5 38 200 4.47802019119
-4.5 38 200 4.50863981247
-4 38 200 4.52264022827
-3.5 38 200 4.53364992142
-3 38 200 4.5385799408
-2.5 38 200 4.54472017288
-2 38 200 4.55520009995
-1.5 38 200 4.5594701767
-1 38 200 4.54262018204
-0.5 38 200 4.53495979309
0 38 200 4.53995990753
0.5 38 200 4.52718019485
1 38 200 4.50913000107
1.5 38 200 4.5049700737
2 38 200 4.50282001495
2.5 38 200 4.49602985382
3 38 200 4.50712013245
3.5 38 200 4.51657009125
4 38 200 4.50382995605
4.5 38 200 4.490650177
5 38 200 4.48644018173
5.5 38 200 4.47922992706
6 38 200 4.46140003204
6.5 38 200 4.44518995285
7 38 200 4.43510007858
7.5 38 200 4.42715978622
8 38 200 4.41244983673
8.5 38 200 4.3927898407
9 38 200 4.38500022888
9.5 38 200 4.3858499527
10 38 200 4.37983989716
10.5 38 200 4.41325998306
11 38 200 4.4876499176
11.5 38 200 4.520840168
12 38 200 4.51339006424
12.5 38 200 4.5132598877
13 38 200 4.4940700531
13.5 38 200 4.50372982025
14 38 200 4.58814001083
14.5 38 200 4.66528987885
15 38 200 4.68275022507
15.5 38 200 4.65810012817
16 38 200 4.66455984116
16.5 38 200 4.68243980408
17 38 200 4.67782020569
17.5 38 200 4.61787986755
18 38 200 4.5560297966
18.5 38 200 4.56173992157
19 38 200 4.58104991913
19.5 38 200 4.48164987564
20 38 200 4.42151021957
20.5 38 200 4.54214000702
21 38 200 4.62555980682
21.5 38 200 4.65671014786
22 38 200 4.8919301033
22.5 38 200 5.12626981735
23 38 200 5.15467977524
23.5 38 200 5.01758003235
24 38 200 4.84226989746
24.5 38 200 4.72016000748
25 38 200 4.62427997589
25.5 38 200 4.45922994614
26 38 200 4.32024002075
26.5 38 200 4.31484985352
27 38 200 4.37412977219
27.5 38 200 4.4348897934
28 38 200 4.49115991592
28.5 38 200 4.46072006226
29 38 200 4.3497300148
29.5 38 200 4.32313013077
30 38 200 4.47755002975
30.5 38 200 4.69784021378
31 38 200 4.79195022583
31.5 38 200 4.74091005325
32 38 200 4.62100982666
32.5 38 200 4.527780056
33 38 200 4.49050998688
33.5 38 200 4.4841799736
34 38 200 4.50472021103
34.5 38 200 4.52299976349
35 38 200 4.51903009415
35.5 38 200 4.47588014603
36 38 200 4.45543003082
36.5 38 200 4.45604991913
37 38 200 4.431620121
37.5 38 200 4.45280981064
38 38 200 4.49570989609
38.5 38 200 4.47649002075
39 38 200 4.44556999207
39.5 38 200 4.47474002838
40 38 200 4.4785399437
-10 37.5 200 4.43913984299
-9.5 37.5 200 4.43274021149
-9 37.5 200 4.4275097847
-8.5 37.5 200 4.43681001663
-8 37.5 200 4.45212984085
-7.5 37.5 200 4.45590019226
-7 37.5 200 4.46691989899
-6.5 37.5 200 4.47290992737
-6 37.5 200 4.4736700058
-5.5 37.5 200 4.46726989746
-5 37.5 200 4.48855018616
-4.5 37.5 200 4.52080011368
-4 37.5 200 4.54126977921
-3.5 37.5 200 4.56904983521
-3 37.5 200 4.57581996918
-2.5 37.5 200 4.57742977142
-2 37.5 200 4.58030986786
-1.5 37.5 200 4.57916021347
-1 37.5 200 4.56932020187
-0.5 37.5 200 4.54615020752
0 37.5 200 4.54631996155
0.5 37.5 200 4.53507995605
1 37.5 200 4.52000999451
1.5 37.5 200 4.52069997787
2 37.5 200 4.52593994141
2.5 37.5 200 4.51844978333
3 37.5 200 4.50879001617
3.5 37.5 200 4.51082992554
4 37.5 200 4.51128005981
4.5 37.5 200 4.50291013718
5 37.5 200 4.48801994324
5.5 37.5 200 4.47936010361
6 37.5 200 4.46270990372
6.5 37.5 200 4.43841981888
7 37.5 200 4.42428016663
7.5 37.5 200 4.40937995911
8 37.5 200 4.38858985901
8.5 37.5 200 4.39030981064
9 37.5 200 4.40713977814
9.5 37.5 200 4.41283988953
10 37.5 200 4.4142999649
10.5 37.5 200 4.41779994965
11 37.5 200 4.45687007904
11.5 37.5 200 4.51539993286
12 37.5 200 4.51223993301
12.5 37.5 200 4.4697599411
13 37.5 200 4.43909978867
13.5 37.5 200 4.44139003754
14 37.5 200 4.49382019043
14.5 37.5 200 4.55433988571
15 37.5 200 4.62302017212
15.5 37.5 200 4.68210983276
16 37.5 200 4.69037008286
16.5 37.5 200 4.68623018265
17 37.5 200 4.6764497757
17.5 37.5 200 4.59774017334
18 37.5 200 4.49591016769
18.5 37.5 200 4.48753023148
19 37.5 200 4.55347013474
19.5 37.5 200 4.50808000565
20 37.5 200 4.33413982391
20.5 37.5 200 4.32002019882
21 37.5 200 4.41893005371
21.5 37.5 200 4.4916601181
22 37.5 200 4.68489980698
22.5 37.5 200 4.88106012344
23 37.5 200 4.95652008057
23.5 37.5 200 4.95270013809
24 37.5 200 4.90149021149
24.5 37.5 200 4.88797998428
25 37.5 200 4.80619001389
25.5 37.5 200 4.65457010269
26 37.5 200 4.52315998077
26.5 37.5 200 4.48993015289
27 37.5 200 4.48836994171
27.5 37.5 200 4.43954992294
28 37.5 200 4.35933017731
28.5 37.5 200 4.31951999664
29 37.5 200 4.32862997055
29.5 37.5 200 4.32971000671
30 37.5 200 4.43434000015
30.5 37.5 200 4.67773008347
31 37.5 200 4.87648010254
31.5 37.5 200 4.92918014526
32 37.5 200 4.83250999451
32.5 37.5 200 4.72443008423
33 37.5 200 4.64809989929
33.5 37.5 200 4.53492021561
34 37.5 200 4.45329999924
34.5 37.5 200 4.47727012634
35 37.5 200 4.54764986038
35.5 37.5 200 4.52932977676
36 37.5 200 4.46123981476
36.5 37.5 200 4.43777990341
37 37.5 200 4.46781015396
37.5 37.5 200 4.53032016754
38 37.5 200 4.56628990173
38.5 37.5 200 4.50371980667
39 37.5 200 4.44772005081
39.5 37.5 200 4.48487997055
40 37.5 200 4.48870992661
-10 37 200 4.41507005692
-9.5 37 200 4.41466999054
-9 37 200 4.4215798378
-8.5 37 200 4.43164014816
-8 37 200 4.44642019272
-7.5 37 200 4.45869016647
-7 37 200 4.46562004089
-6.5 37 200 4.4683098793
-6 37 200 4.47999000549
-5.5 37 200 4.48436021805
-5 37 200 4.50199985504
-4.5 37 200 4.53988981247
-4 37 200 4.54832983017
-3.5 37 200 4.55134010315
-3 37 200 4.55465984344
-2.5 37 200 4.55805015564
-2 37 200 4.55135011673
-1.5 37 200 4.54174995422
-1 37 200 4.53531980515
-0.5 37 200 4.5208902359
0 37 200 4.52012014389
0.5 37 200 4.51918983459
1 37 200 4.51276016235
1.5 37 200 4.52499008179
2 37 200 4.54464006424
2.5 37 200 4.55383014679
3 37 200 4.53498983383
3.5 37 200 4.53255987167
4 37 200 4.54130983353
4.5 37 200 4.53910017014
5 37 200 4.5154299736
5.5 37 200 4.50434017181
6 37 200 4.48840999603
6.5 37 200 4.46344995499
7 37 200 4.44603013992
7.5 37 200 4.43480014801
8 37 200 4.41952991486
8.5 37 200 4.40676021576
9 37 200 4.4206700325
9.5 37 200 4.42141008377
10 37 200 4.42414999008
10.5 37 200 4.43591976166
11 37 200 4.45391988754
